BID183884,2018-08-20
BID183885,2018-10-19
BID183892,2018-11-09
BID183894,2018-03-10
BID183895,2018-11-17
BID183904,2018-05-09
BID183905,2018-04-06
BID183909,2018-09-13
BID183912,2018-02-22
BID183916,2018-09-29
BID183916,2018-10-03
BID183917,2018-07-18
BID183924,2018-08-12
BID183924,2018-10-09
BID183925,2018-02-21
BID183929,2018-04-11
BID183929,2018-12-10
BID183936,2018-07-21
BID183936,2018-09-03
BID183941,2018-11-07
BID183943,2018-04-27
BID183943,2018-05-02
BID183945,2018-03-06
BID183951,2018-12-22
BID183954,2018-05-05
BID183960,2018-10-18
BID183961,2018-04-06
BID183961,2018-06-12
BID183962,2018-11-01
BID183965,2018-05-08
BID183965,2018-11-05
BID183966,2018-07-23
BID183967,2018-03-13
BID183969,2018-03-27
BID183976,2018-03-08
BID183978,2018-01-17
BID183989,2018-11-24
BID183990,2018-10-19
BID183993,2018-01-13
BID183994,2018-10-30
BID183995,2018-02-06
BID183995,2018-04-30
BID183996,2018-05-04
BID1840,2018-03-19
BID184000,2018-06-24
BID184005,2018-09-13
BID184006,2018-04-02
BID184007,2018-11-16
BID184012,2018-02-17
BID18402,2018-04-12
BID184021,2018-05-29
BID184022,2018-10-23
BID18403,2018-04-11
BID184038,2018-06-09
BID184041,2018-10-13
BID184044,2018-03-17
BID18405,2018-01-18
BID184054,2018-01-01
BID184056,2018-09-09
BID184058,2018-10-14
BID184060,2018-09-22
BID184065,2018-05-14
BID184068,2018-03-03
BID184068,2018-08-22
BID184068,2018-12-21
BID184073,2018-01-02
BID184074,2018-12-24
BID184077,2018-10-26
BID18408,2018-03-15
BID18408,2018-09-15
BID184083,2018-01-25
BID184083,2018-06-30
BID184084,2018-01-04
BID184084,2018-12-06
BID184086,2018-08-11
BID184086,2018-09-02
BID184087,2018-06-26
BID184087,2018-11-13
BID184088,2018-11-04
BID18409,2018-09-05
BID18410,2018-10-21
BID184100,2018-08-07
BID184106,2018-02-07
BID184108,2018-05-22
BID184109,2018-04-17
BID18411,2018-09-04
BID184110,2018-05-24
BID184115,2018-09-28
BID184116,2018-11-23
BID184117,2018-07-04
BID184121,2018-02-26
BID184121,2018-09-27
BID184123,2018-11-05
BID184126,2018-10-17
BID184128,2018-08-20
BID184129,2018-09-03
BID184134,2018-02-26
BID184135,2018-06-30
BID184136,2018-09-03
BID184136,2018-10-25
BID184138,2018-09-05
BID184139,2018-08-31
BID18414,2018-10-26
BID184143,2018-09-09
BID184144,2018-08-14
BID184146,2018-08-01
BID184149,2018-01-06
BID184149,2018-11-28
BID184155,2018-03-31
BID184155,2018-10-22
BID18416,2018-03-05
BID184162,2018-02-26
BID184163,2018-12-29
BID184165,2018-06-30
BID184166,2018-06-14
BID184167,2018-01-19
BID184167,2018-07-05
BID184169,2018-06-11
BID18418,2018-10-23
BID184181,2018-02-10
BID184187,2018-08-05
BID184194,2018-03-29
BID184199,2018-10-08
BID184201,2018-08-14
BID184201,2018-08-27
BID184204,2018-07-12
BID184206,2018-01-28
BID184208,2018-07-27
BID184209,2018-07-09
BID18421,2018-11-14
BID184213,2018-03-17
BID184213,2018-05-22
BID184215,2018-07-02
BID184218,2018-01-25
BID184218,2018-04-24
BID184224,2018-07-16
BID18423,2018-11-07
BID184230,2018-08-20
BID18424,2018-01-08
BID184240,2018-09-02
BID184245,2018-02-21
BID184246,2018-09-24
BID184249,2018-03-01
BID184249,2018-10-16
BID18425,2018-11-10
BID184252,2018-04-07
BID184252,2018-05-11
BID184254,2018-11-27
BID184254,2018-12-26
BID18426,2018-04-07
BID184260,2018-08-30
BID184260,2018-12-04
BID184264,2018-07-05
BID184268,2018-01-15
BID184276,2018-02-11
BID18428,2018-03-11
BID184281,2018-12-28
BID184282,2018-04-12
BID184286,2018-01-17
BID184286,2018-02-16
BID184286,2018-11-18
BID184289,2018-09-18
BID184290,2018-03-17
BID184291,2018-03-11
BID184294,2018-02-12
BID184297,2018-04-21
BID184299,2018-10-06
BID184299,2018-11-15
BID1843,2018-02-25
BID184301,2018-02-26
BID184308,2018-07-25
BID184311,2018-05-13
BID184314,2018-02-26
BID184319,2018-02-07
BID184321,2018-08-01
BID184323,2018-06-23
BID184328,2018-11-28
BID184331,2018-09-20
BID184334,2018-09-10
BID18434,2018-05-08
BID18434,2018-05-23
BID184341,2018-03-02
BID184343,2018-11-20
BID184348,2018-08-14
BID184354,2018-10-19
BID184357,2018-06-01
BID184358,2018-09-14
BID184359,2018-06-21
BID184360,2018-07-09
BID184360,2018-10-25
BID184373,2018-05-06
BID184376,2018-10-12
BID184377,2018-09-21
BID184378,2018-07-21
BID184385,2018-04-29
BID184385,2018-08-07
BID18439,2018-04-20
BID184391,2018-10-26
BID184394,2018-12-13
BID184395,2018-02-04
BID184396,2018-11-17
BID184397,2018-06-24
BID184398,2018-12-14
BID184399,2018-05-29
BID184399,2018-08-15
BID184402,2018-03-23
BID184403,2018-03-31
BID184403,2018-11-19
BID184405,2018-12-15
BID184411,2018-04-21
BID184411,2018-05-24
BID184416,2018-10-10
BID184417,2018-02-21
BID184419,2018-08-06
BID184422,2018-04-14
BID184426,2018-05-18
BID184428,2018-09-22
BID18443,2018-04-06
BID184433,2018-05-19
BID184435,2018-11-21
BID184436,2018-06-04
BID184440,2018-04-15
BID184444,2018-03-02
BID184444,2018-05-30
BID184444,2018-10-01
BID184445,2018-08-09
BID184446,2018-06-24
BID184451,2018-07-16
BID184453,2018-05-12
BID184456,2018-06-11
BID184457,2018-10-22
BID184463,2018-09-08
BID184465,2018-03-29
BID184471,2018-09-19
BID184471,2018-10-27
BID184472,2018-03-29
BID184475,2018-07-29
BID184476,2018-03-05
BID184477,2018-07-31
BID184482,2018-08-06
BID184483,2018-03-27
BID184485,2018-03-28
BID184487,2018-10-16
BID184494,2018-03-31
BID184496,2018-09-11
BID184497,2018-05-04
BID184502,2018-08-11
BID184506,2018-08-07
BID184508,2018-09-30
BID184512,2018-12-01
BID184515,2018-07-05
BID184517,2018-06-12
BID184518,2018-06-27
BID184524,2018-05-30
BID184524,2018-08-24
BID184525,2018-02-08
BID184525,2018-10-03
BID184529,2018-11-29
BID184531,2018-11-24
BID184532,2018-07-05
BID184532,2018-12-09
BID184538,2018-07-10
BID184539,2018-10-02
BID18454,2018-07-29
BID18454,2018-09-24
BID184546,2018-06-11
BID184546,2018-08-30
BID184546,2018-09-07
BID184550,2018-08-08
BID184559,2018-12-05
BID184560,2018-08-17
BID184560,2018-11-26
BID184561,2018-09-17
BID184567,2018-06-15
BID184569,2018-03-26
BID18457,2018-03-08
BID184572,2018-05-02
BID184573,2018-08-12
BID184576,2018-03-06
BID184584,2018-01-24
BID184584,2018-02-20
BID184590,2018-03-16
BID184592,2018-05-22
BID184595,2018-01-27
BID184596,2018-03-23
BID184596,2018-07-18
BID1846,2018-08-04
BID18460,2018-05-01
BID18460,2018-09-23
BID184603,2018-04-28
BID184606,2018-11-25
BID184607,2018-01-04
BID18461,2018-04-21
BID18461,2018-11-23
BID184611,2018-07-11
BID184613,2018-05-27
BID184614,2018-08-06
BID184619,2018-05-04
BID18462,2018-05-03
BID184623,2018-03-08
BID184623,2018-11-18
BID184623,2018-11-23
BID184625,2018-11-04
BID184628,2018-08-04
BID184633,2018-12-07
BID184639,2018-10-24
BID18464,2018-03-04
BID184649,2018-04-20
BID184650,2018-07-27
BID184651,2018-07-14
BID184652,2018-05-26
BID184654,2018-05-01
BID184659,2018-01-19
BID18466,2018-11-10
BID184661,2018-01-20
BID184662,2018-04-01
BID184662,2018-12-15
BID184669,2018-07-01
BID184669,2018-12-31
BID18467,2018-10-24
BID18467,2018-11-26
BID184674,2018-05-17
BID184688,2018-06-22
BID184689,2018-10-03
BID184693,2018-08-06
BID184693,2018-11-23
BID184695,2018-05-25
BID184704,2018-07-10
BID184705,2018-01-27
BID184705,2018-08-04
BID184705,2018-11-30
BID184705,2018-12-12
BID184706,2018-01-13
BID184711,2018-03-04
BID184716,2018-10-08
BID184716,2018-10-30
BID184722,2018-01-08
BID184729,2018-11-28
BID18473,2018-05-20
BID184730,2018-09-18
BID184735,2018-01-18
BID184745,2018-11-10
BID184746,2018-10-21
BID184750,2018-02-08
BID184767,2018-07-10
BID184767,2018-11-02
BID184769,2018-07-31
BID184770,2018-10-02
BID184771,2018-03-07
BID184775,2018-08-05
BID184778,2018-06-29
BID184785,2018-08-16
BID184786,2018-07-21
BID184787,2018-08-09
BID18479,2018-08-04
BID184799,2018-11-08
BID1848,2018-09-16
BID184803,2018-03-15
BID184807,2018-07-19
BID184811,2018-06-08
BID184816,2018-09-20
BID184816,2018-10-06
BID184819,2018-09-04
BID184822,2018-03-03
BID184827,2018-10-11
BID184829,2018-10-03
BID18483,2018-12-19
BID184836,2018-02-08
BID18484,2018-03-02
BID18484,2018-08-03
BID18484,2018-09-20
BID184840,2018-12-11
BID184843,2018-01-11
BID184848,2018-04-02
BID184855,2018-05-02
BID184857,2018-08-30
BID184861,2018-09-07
BID184863,2018-10-27
BID184868,2018-05-23
BID184868,2018-11-10
BID18487,2018-01-14
BID184872,2018-05-06
BID184876,2018-01-02
BID184879,2018-09-29
BID184880,2018-11-19
BID184880,2018-12-10
BID184882,2018-01-14
BID184889,2018-04-24
BID184889,2018-12-01
BID184891,2018-07-07
BID184893,2018-12-29
BID184894,2018-08-19
BID184894,2018-10-04
BID184895,2018-07-03
BID1849,2018-02-19
BID18490,2018-07-23
BID184900,2018-05-07
BID184902,2018-11-24
BID184919,2018-06-06
BID184929,2018-10-13
BID184930,2018-11-17
BID184936,2018-05-30
BID184938,2018-11-21
BID184948,2018-02-22
BID184963,2018-03-17
BID184964,2018-10-02
BID184969,2018-04-26
BID184970,2018-03-22
BID184972,2018-06-27
BID184973,2018-04-13
BID184974,2018-11-19
BID184978,2018-07-05
BID184979,2018-03-24
BID184979,2018-09-15
BID184982,2018-10-01
BID184986,2018-11-20
BID184989,2018-06-03
BID18499,2018-08-17
BID184990,2018-03-07
BID184990,2018-12-17
BID184992,2018-06-20
BID184995,2018-09-26
BID184997,2018-05-22
BID184998,2018-03-12
BID18500,2018-12-07
BID185011,2018-11-30
BID185012,2018-06-08
BID185013,2018-05-05
BID185016,2018-01-09
BID185017,2018-03-27
BID185019,2018-06-29
BID185020,2018-03-02
BID185021,2018-01-20
BID185024,2018-03-12
BID185024,2018-12-04
BID185030,2018-12-27
BID185031,2018-08-01
BID185031,2018-08-03
BID185031,2018-09-13
BID185032,2018-01-31
BID185037,2018-08-06
BID185037,2018-12-22
BID185041,2018-08-07
BID185043,2018-11-26
BID185044,2018-02-19
BID185044,2018-05-25
BID185045,2018-06-13
BID185045,2018-12-04
BID185053,2018-04-25
BID185053,2018-08-11
BID185070,2018-02-24
BID185071,2018-12-23
BID185073,2018-10-31
BID185076,2018-02-09
BID185077,2018-02-23
BID18508,2018-03-16
BID18508,2018-05-22
BID185080,2018-05-21
BID185083,2018-04-01
BID185086,2018-01-02
BID185087,2018-05-25
BID185090,2018-11-02
BID185093,2018-07-06
BID185094,2018-02-18
BID185096,2018-12-07
BID1851,2018-04-05
BID185100,2018-02-19
BID185104,2018-05-22
BID18511,2018-11-17
BID185115,2018-11-26
BID185141,2018-05-24
BID185142,2018-08-05
BID185143,2018-11-10
BID185149,2018-01-26
BID185157,2018-02-17
BID185157,2018-04-08
BID185159,2018-12-24
BID185160,2018-03-08
BID185167,2018-05-26
BID185171,2018-08-27
BID185173,2018-07-16
BID185175,2018-09-30
BID18518,2018-12-28
BID185182,2018-12-23
BID185184,2018-10-08
BID185187,2018-02-10
BID18519,2018-02-07
BID185190,2018-03-12
BID185194,2018-05-31
BID185195,2018-06-23
BID18520,2018-06-25
BID185201,2018-05-10
BID185205,2018-04-15
BID185212,2018-09-23
BID185214,2018-03-29
BID185216,2018-02-05
BID185218,2018-02-02
BID185225,2018-11-24
BID185228,2018-01-10
BID185233,2018-03-13
BID185233,2018-12-07
BID185237,2018-07-06
BID185239,2018-03-13
BID18524,2018-01-19
BID185248,2018-06-01
BID18525,2018-12-20
BID185257,2018-07-09
BID185260,2018-02-14
BID185261,2018-10-25
BID185263,2018-03-19
BID185264,2018-01-06
BID185265,2018-08-07
BID185268,2018-11-25
BID185272,2018-06-04
BID185275,2018-07-06
BID185276,2018-10-03
BID185279,2018-07-02
BID185281,2018-03-10
BID185282,2018-04-04
BID185287,2018-06-09
BID18529,2018-02-02
BID185294,2018-12-27
BID185296,2018-02-23
BID1853,2018-06-03
BID185304,2018-01-04
BID185316,2018-05-09
BID185316,2018-12-30
BID185317,2018-06-14
BID18532,2018-07-15
BID185322,2018-01-11
BID185326,2018-04-17
BID185329,2018-04-05
BID185329,2018-05-30
BID185330,2018-01-21
BID185331,2018-02-05
BID185331,2018-07-11
BID185332,2018-09-10
BID185332,2018-11-17
BID185350,2018-08-03
BID185351,2018-01-04
BID185351,2018-04-02
BID185356,2018-12-12
BID185360,2018-05-29
BID185360,2018-08-07
BID185365,2018-11-07
BID185369,2018-06-15
BID185370,2018-06-26
BID185371,2018-12-01
BID185373,2018-08-30
BID185377,2018-12-09
BID18538,2018-04-23
BID185380,2018-06-16
BID185385,2018-07-14
BID185386,2018-08-21
BID185386,2018-10-16
BID185387,2018-01-20
BID185387,2018-11-30
BID185389,2018-04-03
BID18539,2018-02-26
BID18539,2018-11-17
BID185399,2018-02-26
BID185399,2018-11-18
BID185399,2018-12-26
BID1854,2018-02-08
BID185400,2018-05-25
BID185408,2018-08-07
BID185414,2018-01-02
BID185414,2018-01-06
BID185418,2018-04-17
BID185419,2018-03-06
BID185428,2018-11-01
BID185429,2018-02-05
BID185430,2018-07-02
BID185433,2018-10-20
BID185434,2018-04-26
BID185447,2018-02-28
BID185447,2018-07-08
BID185447,2018-07-21
BID185447,2018-08-01
BID185448,2018-07-14
BID185453,2018-04-13
BID185453,2018-05-20
BID185459,2018-12-07
BID185460,2018-10-31
BID185462,2018-04-07
BID185462,2018-10-13
BID185463,2018-09-24
BID185464,2018-12-11
BID185466,2018-04-14
BID18547,2018-03-09
BID18547,2018-06-29
BID185489,2018-12-10
BID18549,2018-06-18
BID185490,2018-12-18
BID185493,2018-01-21
BID185493,2018-04-14
BID185497,2018-10-20
BID185499,2018-07-24
BID185508,2018-04-10
BID185509,2018-03-20
BID185510,2018-09-15
BID185510,2018-11-01
BID185511,2018-09-02
BID185521,2018-02-03
BID185521,2018-02-16
BID185521,2018-08-10
BID185528,2018-09-06
BID185533,2018-03-10
BID185537,2018-03-03
BID185538,2018-12-19
BID18554,2018-05-29
BID18554,2018-07-13
BID18554,2018-10-30
BID185547,2018-11-21
BID185550,2018-11-17
BID185551,2018-11-07
BID185555,2018-02-19
BID185557,2018-05-13
BID185558,2018-12-30
BID185572,2018-11-14
BID185573,2018-02-12
BID185575,2018-07-12
BID185575,2018-11-23
BID18558,2018-03-17
BID185581,2018-01-25
BID185581,2018-10-31
BID185582,2018-12-15
BID185585,2018-10-19
BID185586,2018-07-17
BID185586,2018-09-03
BID185586,2018-12-31
BID185592,2018-12-07
BID185596,2018-03-29
BID185600,2018-06-21
BID185603,2018-03-20
BID185606,2018-10-20
BID185607,2018-12-08
BID185608,2018-02-21
BID185612,2018-12-02
BID185613,2018-04-02
BID185615,2018-01-06
BID185618,2018-02-04
BID185622,2018-06-13
BID185623,2018-09-30
BID185625,2018-03-13
BID185626,2018-06-17
BID185628,2018-02-26
BID185631,2018-03-25
BID185637,2018-07-02
BID185638,2018-08-28
BID185639,2018-12-19
BID185645,2018-09-01
BID185651,2018-12-12
BID185652,2018-10-03
BID18566,2018-05-25
BID185665,2018-03-04
BID185665,2018-11-26
BID185668,2018-02-08
BID185670,2018-01-19
BID185670,2018-06-10
BID185680,2018-07-18
BID185683,2018-11-05
BID185685,2018-09-06
BID185689,2018-02-06
BID18569,2018-10-04
BID185693,2018-01-12
BID185694,2018-03-28
BID185697,2018-10-12
BID185699,2018-07-22
BID1857,2018-01-15
BID18570,2018-02-19
BID185700,2018-03-11
BID185702,2018-04-25
BID185702,2018-05-03
BID185703,2018-11-16
BID185707,2018-10-14
BID18571,2018-02-11
BID185715,2018-02-22
BID185719,2018-10-07
BID185720,2018-05-11
BID185723,2018-08-30
BID185727,2018-06-18
BID185731,2018-03-10
BID185732,2018-01-14
BID185735,2018-01-20
BID185735,2018-08-26
BID185736,2018-09-23
BID185738,2018-09-21
BID185741,2018-03-14
BID185748,2018-02-12
BID185752,2018-04-02
BID18576,2018-04-07
BID185761,2018-10-31
BID185762,2018-07-05
BID185762,2018-10-30
BID185762,2018-12-09
BID185764,2018-01-28
BID185764,2018-02-12
BID185766,2018-08-07
BID185767,2018-12-22
BID185774,2018-04-24
BID185775,2018-07-08
BID185778,2018-03-31
BID185786,2018-09-12
BID185793,2018-05-16
BID185793,2018-11-26
BID185794,2018-08-29
BID185794,2018-10-03
BID185796,2018-09-17
BID185799,2018-12-01
BID18580,2018-11-16
BID185802,2018-03-25
BID185807,2018-04-02
BID185813,2018-04-13
BID185830,2018-06-06
BID185831,2018-03-08
BID185845,2018-05-09
BID185846,2018-09-30
BID185847,2018-03-11
BID185848,2018-05-03
BID185852,2018-12-09
BID185853,2018-09-23
BID185854,2018-04-30
BID185854,2018-08-01
BID185854,2018-09-21
BID185857,2018-04-21
BID185860,2018-04-08
BID185860,2018-10-27
BID185861,2018-12-15
BID185864,2018-12-14
BID18587,2018-10-09
BID185874,2018-07-09
BID185882,2018-08-24
BID185883,2018-12-28
BID185887,2018-10-17
BID185896,2018-10-10
BID185900,2018-02-24
BID185904,2018-04-06
BID185904,2018-05-26
BID185910,2018-12-25
BID185914,2018-10-22
BID185915,2018-06-25
BID185918,2018-08-23
BID18592,2018-04-08
BID18592,2018-05-31
BID185929,2018-09-26
BID185935,2018-08-27
BID185945,2018-11-22
BID185950,2018-01-08
BID185950,2018-09-08
BID185951,2018-08-25
BID185958,2018-04-05
BID18596,2018-09-15
BID185963,2018-08-27
BID185964,2018-04-23
BID185967,2018-11-19
BID185968,2018-08-11
BID18597,2018-05-15
BID185970,2018-04-19
BID185970,2018-12-12
BID185972,2018-01-13
BID185973,2018-07-14
BID185975,2018-07-17
BID185976,2018-09-24
BID185981,2018-07-04
BID185985,2018-07-04
BID185986,2018-11-05
BID185987,2018-01-13
BID185987,2018-12-15
BID18599,2018-12-17
BID185999,2018-02-19
BID185999,2018-06-04
BID18600,2018-07-17
BID186001,2018-07-19
BID186006,2018-03-10
BID186009,2018-11-29
BID18601,2018-05-30
BID186010,2018-09-16
BID186012,2018-03-12
BID186013,2018-08-25
BID186015,2018-05-31
BID186015,2018-09-21
BID186017,2018-10-17
BID186019,2018-09-09
BID186020,2018-12-21
BID186022,2018-01-19
BID186022,2018-12-21
BID186024,2018-01-27
BID186025,2018-08-31
BID186027,2018-09-22
BID186027,2018-12-09
BID186031,2018-01-11
BID186033,2018-10-27
BID186040,2018-05-22
BID186043,2018-02-19
BID186044,2018-11-26
BID186045,2018-12-07
BID186045,2018-12-27
BID186046,2018-06-25
BID186050,2018-07-06
BID186051,2018-03-16
BID186060,2018-09-25
BID186061,2018-07-17
BID186062,2018-04-15
BID186062,2018-08-21
BID186066,2018-05-24
BID18607,2018-09-08
BID186081,2018-12-11
BID186082,2018-03-08
BID186082,2018-04-21
BID186093,2018-05-04
BID186094,2018-07-16
BID186102,2018-06-08
BID186102,2018-07-05
BID186103,2018-02-19
BID186105,2018-09-06
BID186108,2018-01-16
BID18611,2018-04-06
BID186111,2018-12-01
BID186113,2018-01-24
BID186113,2018-08-04
BID186116,2018-11-01
BID186117,2018-02-14
BID186117,2018-08-05
BID186119,2018-09-26
BID18612,2018-05-05
BID186129,2018-10-11
BID18613,2018-08-29
BID186130,2018-02-18
BID186131,2018-03-11
BID186132,2018-02-02
BID186132,2018-04-21
BID186135,2018-07-26
BID186136,2018-09-13
BID186143,2018-04-21
BID186143,2018-06-02
BID186144,2018-11-07
BID186144,2018-12-08
BID186147,2018-03-06
BID186147,2018-03-25
BID18615,2018-04-11
BID186152,2018-09-18
BID18616,2018-01-13
BID186162,2018-11-10
BID186163,2018-07-11
BID186166,2018-10-06
BID18617,2018-10-22
BID186170,2018-03-09
BID186172,2018-08-23
BID186177,2018-05-03
BID186177,2018-11-11
BID186179,2018-05-03
BID18618,2018-06-26
BID186183,2018-04-02
BID186196,2018-08-14
BID186197,2018-12-19
BID186202,2018-03-20
BID186204,2018-03-23
BID186208,2018-05-23
BID186211,2018-07-31
BID186211,2018-12-25
BID186212,2018-09-10
BID186213,2018-02-04
BID186214,2018-10-15
BID186216,2018-11-24
BID186227,2018-12-13
BID186230,2018-11-05
BID186232,2018-12-17
BID186236,2018-12-10
BID186241,2018-11-03
BID186251,2018-04-29
BID186254,2018-08-20
BID186256,2018-01-26
BID186263,2018-01-21
BID186263,2018-09-03
BID186264,2018-04-28
BID186265,2018-01-20
BID186265,2018-08-15
BID186271,2018-10-18
BID186273,2018-09-10
BID186274,2018-05-11
BID186274,2018-12-27
BID186277,2018-07-08
BID186278,2018-05-14
BID18628,2018-01-25
BID186286,2018-11-15
BID186286,2018-12-31
BID186288,2018-06-06
BID186289,2018-05-20
BID186290,2018-05-08
BID186296,2018-08-31
BID186296,2018-10-17
BID186305,2018-06-22
BID186313,2018-10-26
BID186318,2018-07-27
BID186323,2018-01-22
BID186323,2018-11-21
BID186329,2018-07-09
BID186333,2018-12-11
BID186334,2018-12-28
BID186336,2018-04-20
BID186342,2018-03-06
BID186343,2018-06-18
BID186347,2018-03-05
BID186358,2018-04-19
BID18636,2018-04-15
BID186362,2018-10-16
BID186367,2018-06-21
BID186368,2018-03-24
BID186369,2018-12-18
BID18637,2018-05-22
BID186371,2018-05-16
BID186373,2018-01-06
BID186373,2018-02-25
BID186385,2018-05-06
BID186386,2018-08-22
BID186386,2018-09-09
BID186389,2018-08-17
BID186392,2018-05-11
BID186399,2018-02-13
BID186400,2018-03-21
BID186400,2018-05-25
BID186405,2018-06-09
BID186406,2018-07-06
BID186407,2018-01-12
BID18641,2018-01-18
BID186410,2018-08-02
BID186413,2018-01-27
BID186414,2018-01-17
BID186417,2018-06-06
BID186422,2018-01-30
BID186429,2018-08-18
BID18643,2018-09-23
BID186431,2018-06-07
BID186433,2018-05-30
BID186436,2018-10-25
BID186439,2018-11-29
BID186441,2018-01-08
BID186441,2018-11-10
BID186443,2018-09-20
BID186450,2018-05-29
BID186452,2018-04-23
BID186457,2018-09-11
BID186459,2018-07-31
BID186460,2018-11-04
BID186462,2018-03-17
BID186464,2018-02-21
BID186468,2018-04-21
BID186468,2018-10-03
BID186473,2018-08-09
BID186473,2018-10-06
BID186478,2018-03-19
BID186479,2018-08-31
BID186482,2018-11-15
BID186484,2018-02-23
BID186485,2018-02-28
BID186486,2018-02-09
BID186488,2018-03-13
BID186489,2018-07-18
BID186489,2018-12-09
BID186496,2018-12-25
BID186504,2018-12-27
BID186507,2018-03-04
BID186507,2018-10-22
BID18651,2018-08-10
BID186513,2018-04-26
BID186515,2018-06-25
BID186522,2018-06-01
BID186525,2018-02-17
BID186531,2018-07-31
BID186536,2018-09-10
BID186552,2018-07-19
BID186555,2018-03-16
BID186556,2018-12-27
BID186558,2018-11-10
BID186559,2018-08-07
BID186561,2018-08-12
BID186562,2018-12-09
BID186565,2018-07-12
BID186567,2018-07-31
BID186568,2018-11-07
BID18657,2018-11-15
BID186570,2018-11-28
BID186573,2018-04-07
BID186578,2018-09-09
BID18658,2018-10-28
BID186580,2018-11-03
BID186584,2018-06-24
BID186588,2018-10-26
BID186590,2018-03-21
BID186591,2018-05-07
BID186591,2018-09-03
BID186593,2018-04-26
BID186594,2018-04-14
BID186594,2018-04-18
BID186597,2018-10-26
BID186599,2018-02-20
BID186602,2018-04-23
BID186604,2018-10-13
BID186610,2018-09-19
BID186613,2018-01-05
BID186616,2018-12-05
BID186617,2018-06-26
BID186618,2018-08-26
BID186619,2018-04-02
BID186621,2018-02-07
BID186622,2018-09-12
BID186625,2018-09-25
BID186629,2018-07-17
BID186629,2018-08-09
BID18663,2018-08-09
BID186633,2018-09-29
BID186637,2018-03-07
BID186637,2018-03-23
BID186639,2018-09-10
BID186640,2018-12-20
BID186641,2018-08-04
BID186645,2018-02-28
BID18665,2018-03-10
BID186650,2018-04-29
BID186655,2018-06-16
BID186663,2018-01-30
BID186669,2018-07-04
BID186671,2018-05-23
BID186671,2018-09-13
BID186676,2018-06-14
BID186679,2018-04-09
BID186681,2018-07-18
BID186685,2018-02-03
BID186688,2018-11-03
BID186689,2018-09-13
BID186693,2018-06-08
BID186694,2018-03-30
BID186696,2018-08-24
BID186696,2018-11-22
BID186697,2018-04-04
BID186698,2018-04-30
BID186700,2018-11-25
BID186701,2018-09-24
BID186705,2018-02-18
BID186706,2018-01-31
BID186708,2018-11-24
BID186709,2018-08-20
BID186712,2018-11-20
BID186713,2018-06-23
BID186714,2018-03-23
BID186720,2018-11-13
BID186721,2018-05-25
BID186721,2018-08-24
BID186724,2018-01-25
BID186724,2018-02-27
BID186725,2018-01-03
BID186727,2018-08-07
BID18673,2018-06-20
BID186734,2018-09-16
BID186735,2018-05-24
BID186739,2018-11-04
BID186741,2018-06-29
BID186744,2018-11-30
BID186747,2018-09-21
BID186747,2018-11-04
BID186755,2018-02-06
BID186759,2018-02-26
BID18676,2018-11-08
BID186761,2018-08-24
BID186767,2018-05-16
BID186769,2018-07-24
BID186773,2018-09-19
BID186779,2018-09-17
BID186780,2018-07-09
BID186781,2018-10-11
BID186786,2018-05-29
BID18679,2018-06-14
BID18679,2018-11-20
BID186796,2018-01-13
BID186796,2018-05-26
BID186801,2018-03-20
BID186803,2018-05-31
BID186805,2018-03-06
BID186807,2018-03-04
BID186809,2018-12-11
BID186811,2018-09-17
BID186813,2018-10-15
BID186815,2018-01-14
BID186818,2018-07-07
BID186819,2018-11-03
BID186821,2018-02-27
BID186828,2018-03-12
BID186828,2018-12-10
BID186829,2018-12-02
BID18683,2018-11-21
BID18683,2018-12-22
BID186836,2018-08-22
BID186836,2018-09-18
BID186837,2018-07-19
BID18684,2018-01-27
BID18684,2018-02-25
BID186843,2018-02-06
BID18685,2018-05-16
BID186850,2018-07-12
BID186851,2018-06-26
BID186851,2018-09-28
BID186852,2018-03-28
BID186856,2018-02-28
BID186856,2018-07-02
BID186857,2018-03-06
BID186859,2018-03-24
BID186859,2018-08-13
BID186860,2018-09-09
BID186862,2018-12-28
BID186864,2018-07-03
BID186864,2018-07-28
BID186865,2018-12-02
BID186867,2018-05-27
BID186868,2018-02-11
BID186872,2018-06-02
BID186877,2018-04-01
BID186884,2018-10-07
BID186886,2018-01-16
BID186892,2018-10-23
BID1869,2018-07-12
BID186900,2018-08-19
BID186900,2018-08-29
BID186902,2018-06-04
BID186904,2018-11-23
BID186908,2018-06-16
BID186909,2018-05-26
BID186913,2018-01-26
BID186913,2018-04-25
BID186916,2018-05-18
BID186918,2018-07-14
BID186920,2018-05-22
BID186923,2018-07-23
BID186925,2018-08-31
BID186927,2018-07-15
BID186931,2018-06-29
BID186932,2018-06-05
BID186938,2018-01-27
BID186940,2018-05-30
BID186940,2018-11-12
BID186942,2018-02-01
BID186948,2018-05-06
BID18695,2018-09-10
BID186959,2018-01-30
BID186963,2018-03-26
BID186964,2018-10-07
BID18697,2018-11-21
BID186970,2018-03-14
BID186975,2018-12-24
BID186982,2018-09-18
BID186987,2018-03-03
BID186989,2018-01-29
BID18699,2018-09-01
BID186991,2018-03-21
BID186991,2018-05-24
BID186992,2018-02-06
BID186994,2018-01-26
BID186994,2018-02-20
BID186995,2018-02-28
BID186995,2018-10-01
BID186999,2018-06-06
BID1870,2018-07-14
BID187004,2018-09-28
BID187005,2018-07-13
BID187006,2018-01-07
BID187007,2018-10-23
